backend,variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cpu,baseline,close,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,close,100,7500000,10000000,usec_per_iter,0.0,0.15,nan
tb_cpu,baseline,execve,100,1000000,2500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,100,2500000,5000000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,execve,100,7500000,10000000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,fstat,100,1000000,2500000,usec_per_iter,0.15,0.14,-0.075295830337425
tb_cpu,baseline,fstat,100,2500000,5000000,usec_per_iter,0.14,0.0,nan
tb_cpu,baseline,fstat,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,fstat,100,7500000,10000000,usec_per_iter,0.0,0.17,nan
tb_cpu,baseline,futex,100,1000000,2500000,usec_per_iter,0.04,0.04,0.0
tb_cpu,baseline,futex,100,2500000,5000000,usec_per_iter,0.04,0.04,0.0
tb_cpu,baseline,futex,100,5000000,7500000,usec_per_iter,0.04,0.03,-0.7095112913514567
tb_cpu,baseline,futex,100,7500000,10000000,usec_per_iter,0.03,0.04,0.9999999999999984
tb_cpu,baseline,getrandom,100,1000000,2500000,usec_per_iter,0.04,0.03,-0.31396374801627014
tb_cpu,baseline,getrandom,100,2500000,5000000,usec_per_iter,0.03,0.04,0.4150374992788442
tb_cpu,baseline,getrandom,100,5000000,7500000,usec_per_iter,0.04,0.04,0.0
tb_cpu,baseline,getrandom,100,7500000,10000000,usec_per_iter,0.04,0.05,0.7756602606914643
tb_cpu,baseline,mmap,100,1000000,2500000,usec_per_iter,1.42,1.44,0.015263978438516816
tb_cpu,baseline,mmap,100,2500000,5000000,usec_per_iter,1.44,0.0,nan
tb_cpu,baseline,mmap,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,mmap,100,7500000,10000000,usec_per_iter,0.0,1.65,nan
tb_cpu,baseline,mprotect,100,1000000,2500000,usec_per_iter,0.43,0.41,-0.05197918884526699
tb_cpu,baseline,mprotect,100,2500000,5000000,usec_per_iter,0.41,0.42,0.034765418160676693
tb_cpu,baseline,mprotect,100,5000000,7500000,usec_per_iter,0.42,0.48,0.3293289359658074
tb_cpu,baseline,mprotect,100,7500000,10000000,usec_per_iter,0.48,0.43,-0.38236965646431015
tb_cpu,baseline,newfstatat,100,1000000,2500000,usec_per_iter,0.52,0.4,-0.2863329894550591
tb_cpu,baseline,newfstatat,100,2500000,5000000,usec_per_iter,0.4,0.0,nan
tb_cpu,baseline,newfstatat,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,newfstatat,100,7500000,10000000,usec_per_iter,0.0,0.24,nan
tb_cpu,baseline,openat,100,1000000,2500000,usec_per_iter,1.08,1.05,-0.030744474419245084
tb_cpu,baseline,openat,100,2500000,5000000,usec_per_iter,1.05,0.0,nan
tb_cpu,baseline,openat,100,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,baseline,openat,100,7500000,10000000,usec_per_iter,0.0,0.67,nan
tb_cpu,baseline,pread64,100,1000000,2500000,usec_per_iter,0.08,0.06,-0.31396374801626964
