backend,variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cuda,baseline,other,5000000,50000,100000,usec_per_iter,0.00026,0.0,nan
tb_cuda,baseline,sync,5000000,100,5000,usec_per_iter,0.12,0.0014,-1.1377794813539694
tb_cuda,baseline,sync,5000000,5000,10000,usec_per_iter,0.0014,0.0015,0.09953567355091471
tb_cuda,baseline,sync,5000000,10000,50000,usec_per_iter,0.0015,0.00014,-1.4735442393638187
tb_cuda,baseline,sync,5000000,50000,100000,usec_per_iter,0.00014,8e-05,-0.807354922057604
tb_cuda,baseline,control_io,10000000,100,5000,usec_per_iter,5.17,0.0016,-2.065587121303844
tb_cuda,baseline,control_io,10000000,5000,10000,usec_per_iter,0.0016,0.0287,4.164906926675687
tb_cuda,baseline,control_io,10000000,10000,50000,usec_per_iter,0.0287,0.005600000000000001,-1.0153423828279444
tb_cuda,baseline,control_io,10000000,50000,100000,usec_per_iter,0.005600000000000001,0.0060399999999999985,0.10912172238011172
tb_cuda,baseline,file_io,10000000,100,5000,usec_per_iter,5.63,0.0864,-1.0677025772926387
tb_cuda,baseline,file_io,10000000,5000,10000,usec_per_iter,0.0864,0.05319999999999999,-0.6996050666622794
tb_cuda,baseline,file_io,10000000,10000,50000,usec_per_iter,0.05319999999999999,0.00872,-1.1236464261561
tb_cuda,baseline,file_io,10000000,50000,100000,usec_per_iter,0.00872,0.008849999999999998,0.02134932019343313
tb_cuda,baseline,memory,10000000,100,5000,usec_per_iter,6.540000000000001,0.093,-1.0871850562730814
tb_cuda,baseline,memory,10000000,5000,10000,usec_per_iter,0.093,0.07620000000000002,-0.28743971850207134
tb_cuda,baseline,memory,10000000,10000,50000,usec_per_iter,0.07620000000000002,0.01092,-1.2071080700700163
tb_cuda,baseline,memory,10000000,50000,100000,usec_per_iter,0.01092,0.00901,-0.27737384510631313
tb_cuda,baseline,other,10000000,100,5000,usec_per_iter,0.16,0.0016,-1.1771838201355578
tb_cuda,baseline,other,10000000,5000,10000,usec_per_iter,0.0016,0.0016,0.0
tb_cuda,baseline,other,10000000,10000,50000,usec_per_iter,0.0016,0.00026,-1.129013591126491
tb_cuda,baseline,other,10000000,50000,100000,usec_per_iter,0.00026,0.00013,-1.0
tb_cuda,baseline,sync,10000000,100,5000,usec_per_iter,0.13,0.0,nan
tb_cuda,baseline,sync,10000000,5000,10000,usec_per_iter,0.0,0.001,nan
tb_cuda,baseline,sync,10000000,10000,50000,usec_per_iter,0.001,0.0002,-1.000000000000001
tb_cuda,baseline,sync,10000000,50000,100000,usec_per_iter,0.0002,0.00015,-0.4150374992788423
tb_cuda,kernels,control_io,1000000,100,5000,usec_per_iter,3.29,0.005599999999999999,-1.62981563175151
tb_cuda,kernels,control_io,1000000,5000,10000,usec_per_iter,0.005599999999999999,0.0029,-0.9493739269300316
tb_cuda,kernels,control_io,1000000,10000,50000,usec_per_iter,0.0029,0.00626,0.4780982491929993
tb_cuda,kernels,control_io,1000000,50000,100000,usec_per_iter,0.00626,0.0028900000000000006,-1.1150931644319388
tb_cuda,kernels,file_io,1000000,100,5000,usec_per_iter,7.099999999999999,0.08299999999999999,-1.1372656676761779
tb_cuda,kernels,file_io,1000000,5000,10000,usec_per_iter,0.08299999999999999,0.047700000000000006,-0.7991220702287746
tb_cuda,kernels,file_io,1000000,10000,50000,usec_per_iter,0.047700000000000006,0.00878,-1.0515814106103767
tb_cuda,kernels,file_io,1000000,50000,100000,usec_per_iter,0.00878,0.00599,-0.5516649367465729
tb_cuda,kernels,memory,1000000,100,5000,usec_per_iter,7.51,0.129,-1.0388942843018147
tb_cuda,kernels,memory,1000000,5000,10000,usec_per_iter,0.129,0.052299999999999985,-1.302488214063675
tb_cuda,kernels,memory,1000000,10000,50000,usec_per_iter,0.052299999999999985,0.012220000000000002,-0.9033727900248903
tb_cuda,kernels,memory,1000000,50000,100000,usec_per_iter,0.012220000000000002,0.00493,-1.3095847334408175
tb_cuda,kernels,other,1000000,100,5000,usec_per_iter,0.15,0.0029999999999999996,-1.0
tb_cuda,kernels,other,1000000,5000,10000,usec_per_iter,0.0029999999999999996,0.0013,-1.2064508774674263
tb_cuda,kernels,other,1000000,10000,50000,usec_per_iter,0.0013,0.00026,-1.0000000000000004
tb_cuda,kernels,other,1000000,50000,100000,usec_per_iter,0.00026,8e-05,-1.700439718141091
tb_cuda,kernels,sync,1000000,100,5000,usec_per_iter,0.16,0.0032,-0.9999999999999998
tb_cuda,kernels,sync,1000000,5000,10000,usec_per_iter,0.0032,0.0014999999999999998,-1.0931094043914826
tb_cuda,kernels,sync,1000000,10000,50000,usec_per_iter,0.0014999999999999998,0.00034,-0.9222317667633975
tb_cuda,kernels,sync,1000000,50000,100000,usec_per_iter,0.00034,8e-05,-2.087462841250339
tb_cuda,kernels,control_io,5000000,100,5000,usec_per_iter,5.02,0.06879999999999999,-1.09661458068981
tb_cuda,kernels,control_io,5000000,5000,10000,usec_per_iter,0.06879999999999999,0.0,nan
tb_cuda,kernels,control_io,5000000,10000,50000,usec_per_iter,0.0,0.0059,nan
tb_cuda,kernels,control_io,5000000,50000,100000,usec_per_iter,0.0059,0.00024,-4.619608643528048
tb_cuda,kernels,file_io,5000000,100,5000,usec_per_iter,9.149999999999999,0.1068,-1.1376597800084736
tb_cuda,kernels,file_io,5000000,5000,10000,usec_per_iter,0.1068,0.0,nan
tb_cuda,kernels,file_io,5000000,10000,50000,usec_per_iter,0.0,0.00426,nan
tb_cuda,kernels,file_io,5000000,50000,100000,usec_per_iter,0.00426,0.00124,-1.7805133098389632
tb_cuda,kernels,memory,5000000,100,5000,usec_per_iter,8.740000000000002,0.10020000000000001,-1.1422471886792411
tb_cuda,kernels,memory,5000000,5000,10000,usec_per_iter,0.10020000000000001,0.0,nan
tb_cuda,kernels,memory,5000000,10000,50000,usec_per_iter,0.0,0.0054,nan
tb_cuda,kernels,memory,5000000,50000,100000,usec_per_iter,0.0054,0.00293,-0.8820587426285829
tb_cuda,kernels,other,5000000,100,5000,usec_per_iter,0.15,0.0016,-1.1606863401749286
tb_cuda,kernels,other,5000000,5000,10000,usec_per_iter,0.0016,0.0,nan
tb_cuda,kernels,other,5000000,10000,50000,usec_per_iter,0.0,8e-05,nan
tb_cuda,kernels,other,5000000,50000,100000,usec_per_iter,8e-05,7e-05,-0.19264507794239602
tb_cuda,kernels,sync,5000000,100,5000,usec_per_iter,0.07,0.0029999999999999996,-0.8051800689849253
tb_cuda,kernels,sync,5000000,5000,10000,usec_per_iter,0.0029999999999999996,0.0,nan
tb_cuda,kernels,sync,5000000,10000,50000,usec_per_iter,0.0,0.00016,nan
tb_cuda,kernels,sync,5000000,50000,100000,usec_per_iter,0.00016,0.00016000000000000004,0.0
tb_cuda,kernels,control_io,10000000,100,5000,usec_per_iter,0.8600000000000003,0.04699999999999999,-0.7430387764857651
tb_cuda,kernels,control_io,10000000,5000,10000,usec_per_iter,0.04699999999999999,0.0321,-0.5500874594426961
tb_cuda,kernels,control_io,10000000,10000,50000,usec_per_iter,0.0321,0.0010400000000000001,-2.1309522352407733
tb_cuda,kernels,control_io,10000000,50000,100000,usec_per_iter,0.0010400000000000001,0.00285,1.454378390911011
tb_cuda,kernels,file_io,10000000,100,5000,usec_per_iter,4.239999999999999,0.13739999999999997,-0.876636503333248
tb_cuda,kernels,file_io,10000000,5000,10000,usec_per_iter,0.13739999999999997,0.0499,-1.4612702834808389
tb_cuda,kernels,file_io,10000000,10000,50000,usec_per_iter,0.0499,0.00814,-1.1266236545905084
tb_cuda,kernels,file_io,10000000,50000,100000,usec_per_iter,0.00814,0.00631,-0.3673887892836981
tb_cuda,kernels,memory,10000000,100,5000,usec_per_iter,5.800000000000001,0.1538,-0.9278984644073408
tb_cuda,kernels,memory,10000000,5000,10000,usec_per_iter,0.1538,0.0473,-1.7011434146224307
tb_cuda,kernels,memory,10000000,10000,50000,usec_per_iter,0.0473,0.0079,-1.1119705346808095
tb_cuda,kernels,memory,10000000,50000,100000,usec_per_iter,0.0079,0.00629,-0.32879263618517574
tb_cuda,kernels,other,10000000,100,5000,usec_per_iter,0.13,0.0026,-1.0
tb_cuda,kernels,other,10000000,5000,10000,usec_per_iter,0.0026,0.0007,-1.8930847960834871
tb_cuda,kernels,other,10000000,10000,50000,usec_per_iter,0.0007,0.00016,-0.9170322809019888
tb_cuda,kernels,other,10000000,50000,100000,usec_per_iter,0.00016,0.00014,-0.19264507794239602
tb_cuda,kernels,sync,10000000,100,5000,usec_per_iter,0.16,0.0014,-1.2113174109757037
tb_cuda,kernels,sync,10000000,5000,10000,usec_per_iter,0.0014,0.0017,0.28010791919273503
tb_cuda,kernels,sync,10000000,10000,50000,usec_per_iter,0.0017,0.00016,-1.4683447535024094
tb_cuda,kernels,sync,10000000,50000,100000,usec_per_iter,0.00016,8e-05,-1.0
