run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_be_chunked/chunked1/proper/delay_50/r2,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r2,lc_vs_be_chunked,chunked1,proper,50,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.82002236,3.000024,3.000024,3.000024,3.000024,2.000015,0.3880909971261347
lc_vs_be_chunked/chunked1/proper/delay_50/r2,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r2,lc_vs_be_chunked,chunked1,proper,50,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.86002274,3.000024,3.000024,3.000024,3.000024,2.000016,0.350512579772958
lc_vs_be_chunked/chunked1/proper/delay_50/r2,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r2,lc_vs_be_chunked,chunked1,proper,50,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.18016032,20.000159,21.000167,21.51017108,22.000175,19.000151,0.5225567880645166
lc_vs_be_chunked/chunked1/proper/delay_50/r3,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r3,lc_vs_be_chunked,chunked1,proper,50,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.14002488,3.000024,4.000032,4.510036079999998,5.00004,2.000016,0.49528787095804055
lc_vs_be_chunked/chunked1/proper/delay_50/r3,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r3,lc_vs_be_chunked,chunked1,proper,50,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.9400234,3.000024,3.000024,3.000024,3.000024,2.000016,0.23989982604054905
lc_vs_be_chunked/chunked1/proper/delay_50/r3,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r3,lc_vs_be_chunked,chunked1,proper,50,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.84002262,3.000024,3.000024,3.000024,3.000024,2.000015,0.3703310135551315
lc_vs_be_chunked/chunked1/proper/delay_50/r3,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r3,lc_vs_be_chunked,chunked1,proper,50,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.42016234,20.000159,21.000167,21.510171059999998,22.000174,19.000151,0.6091192323401705
lc_vs_be_chunked/chunked1/proper/delay_50/r4,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r4,lc_vs_be_chunked,chunked1,proper,50,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.24002582,3.000024,4.000032,4.000032,4.000032,3.000023,0.4314226187055599
lc_vs_be_chunked/chunked1/proper/delay_50/r4,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r4,lc_vs_be_chunked,chunked1,proper,50,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.9000230599999997,3.000024,3.000024,3.510028079999998,4.000032,2.000015,0.3642186100779008
lc_vs_be_chunked/chunked1/proper/delay_50/r4,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r4,lc_vs_be_chunked,chunked1,proper,50,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.78002218,3.000024,3.000024,3.00002451,3.000025,2.000015,0.4184553217942705
lc_vs_be_chunked/chunked1/proper/delay_50/r4,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r4,lc_vs_be_chunked,chunked1,proper,50,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.16016054,20.000159,21.000168,21.510171569999997,22.000175,19.000151,0.7102801022875417
lc_vs_be_chunked/chunked1/proper/delay_50/r5,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r5,lc_vs_be_chunked,chunked1,proper,50,5,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.0800245399999997,3.000024,4.000032,4.000032,4.000032,2.000016,0.3404705531442858
