backend,variant,bytes,iterations,key,calls_mean,seconds_mean,pct_time_mean,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
tb_cpu,alloc,10000000,100000,set_tid_address,1.0,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
tb_cpu,baseline,1000000,100,access,1.0,9e-06,2.04,0.01,0.09,9.0,1e-06,9e-06
tb_cpu,baseline,1000000,100,arch_prctl,1.0,3e-06,0.68,0.01,0.03,3.0,1e-06,3e-06
tb_cpu,baseline,1000000,100,brk,3.0,9e-06,2.04,0.03,0.09,3.0,3e-06,9e-06
tb_cpu,baseline,1000000,100,close,4.0,1.4e-05,3.17,0.04,0.14,3.5,4e-06,1.4e-05
tb_cpu,baseline,1000000,100,execve,1.0,0.0,0.0,0.01,0.0,0.0,1e-06,0.0
tb_cpu,baseline,1000000,100,fstat,4.0,1.5e-05,3.39,0.04,0.15,3.75,4e-06,1.5e-05
tb_cpu,baseline,1000000,100,futex,1.0,4e-06,0.9,0.01,0.04,4.0,1e-06,4e-06
tb_cpu,baseline,1000000,100,getrandom,1.0,4e-06,0.9,0.01,0.04,4.0,1e-06,4e-06
tb_cpu,baseline,1000000,100,mmap,21.0,0.000142,32.13,0.21,1.42,6.761904761904762,2.1e-05,0.000142
tb_cpu,baseline,1000000,100,mprotect,6.0,4.3e-05,9.73,0.06,0.43,7.166666666666667,6e-06,4.3e-05
