variant,bytes,iterations,key,calls,seconds,pct_time_sum,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
alloc,1000000,100,brk,6,8.999999999999999e-05,0.3,0.06,0.8999999999999999,14.999999999999998,6e-06,8.999999999999999e-05
alloc,1000000,100,clone3,2,6.6e-05,0.19,0.02,0.66,33.0,2e-06,6.6e-05
alloc,1000000,100,close,10,0.000186,0.62,0.1,1.86,18.6,1e-05,0.000186
alloc,1000000,100,execve,2,0.001017,3.79,0.02,10.169999999999998,508.49999999999994,2e-06,0.001017
alloc,1000000,100,faccessat,2,3e-05,0.11,0.02,0.3,15.0,2e-06,3e-05
alloc,1000000,100,fstat,12,0.000361,1.23,0.12,3.61,30.083333333333332,1.2e-05,0.000361
alloc,1000000,100,futex,208,0.05423599999999999,183.16,2.08,542.3599999999999,260.74999999999994,0.000208,0.05423599999999999
alloc,1000000,100,getrandom,2,1.2e-05,0.04,0.02,0.12,6.0,2e-06,1.2e-05
alloc,1000000,100,ioctl,2,0.00016700000000000002,0.5,0.02,1.6700000000000004,83.50000000000001,2e-06,0.00016700000000000002
alloc,1000000,100,madvise,2,1.8e-05,0.05,0.02,0.18,9.0,2e-06,1.8e-05
alloc,1000000,100,mmap,42,0.001248,4.45,0.42,12.48,29.714285714285715,4.2e-05,0.001248
alloc,1000000,100,mprotect,20,0.00025299999999999997,0.8300000000000001,0.2,2.53,12.649999999999999,2e-05,0.00025299999999999997
alloc,1000000,100,munmap,19,0.000825,2.66,0.19,8.25,43.421052631578945,1.9e-05,0.000825
alloc,1000000,100,openat,10,0.000237,0.79,0.1,2.37,23.7,1e-05,0.000237
alloc,1000000,100,pread64,4,8.5e-05,0.28,0.04,0.85,21.25,4e-06,8.5e-05
alloc,1000000,100,prlimit64,2,1.7e-05,0.05,0.02,0.17,8.5,2e-06,1.7e-05
alloc,1000000,100,read,8,0.00010899999999999999,0.37,0.08,1.09,13.625,8e-06,0.000109
alloc,1000000,100,rseq,2,3.5e-05,0.12,0.02,0.35,17.5,2e-06,3.5e-05
alloc,1000000,100,rt_sigaction,2,1.4e-05,0.04,0.02,0.14,7.0,2e-06,1.4e-05
alloc,1000000,100,rt_sigprocmask,6,4.6e-05,0.14,0.06,0.46,7.666666666666667,6e-06,4.6e-05
alloc,1000000,100,set_robust_list,2,2.4e-05,0.08,0.02,0.24,12.0,2e-06,2.4e-05
alloc,1000000,100,set_tid_address,2,2.7e-05,0.1,0.02,0.27,13.5,2e-06,2.7e-05
alloc,1000000,100,write,2,3.4e-05,0.12000000000000001,0.02,0.34,17.0,2e-06,3.4e-05
alloc,1000000,5000,brk,6,3.7e-05,0.0,0.0012,0.0074,6.166666666666667,6e-06,3.7e-05
alloc,1000000,5000,clone3,2,3.6e-05,0.0,0.0004,0.0072,18.0,2e-06,3.6e-05
alloc,1000000,5000,close,10,2.6e-05,0.0,0.002,0.0052,2.6,1e-05,2.6e-05
alloc,1000000,5000,execve,2,0.0,0.0,0.0004,0.0,0.0,2e-06,0.0
alloc,1000000,5000,faccessat,2,0.0,0.0,0.0004,0.0,0.0,2e-06,0.0
alloc,1000000,5000,fstat,12,1.3e-05,0.0,0.0024,0.0026,1.0833333333333333,1.2e-05,1.3e-05
alloc,1000000,5000,futex,10007,2.5648530000000003,199.8,2.0014,512.9706000000001,256.3058858798841,0.010007,2.5648530000000003
alloc,1000000,5000,getrandom,2,1.3e-05,0.0,0.0004,0.0026,6.5,2e-06,1.3e-05
alloc,1000000,5000,ioctl,2,0.0,0.0,0.0004,0.0,0.0,2e-06,0.0
alloc,1000000,5000,madvise,2,1.9e-05,0.0,0.0004,0.0038,9.5,2e-06,1.9e-05
alloc,1000000,5000,mmap,42,0.000413,0.03,0.0084,0.0826,9.833333333333334,4.2e-05,0.000413
alloc,1000000,5000,mprotect,20,0.000197,0.02,0.004,0.0394,9.85,2e-05,0.000197
alloc,1000000,5000,munmap,20,0.000883,0.07,0.004,0.1766,44.15,2e-05,0.000883
alloc,1000000,5000,openat,10,3.1e-05,0.0,0.002,0.0062,3.1,1e-05,3.1e-05
alloc,1000000,5000,pread64,4,0.0,0.0,0.0008,0.0,0.0,4e-06,0.0
alloc,1000000,5000,prlimit64,2,1.2e-05,0.0,0.0004,0.0024,6.0,2e-06,1.2e-05
alloc,1000000,5000,read,8,1.7e-05,0.0,0.0016,0.0034,2.125,8e-06,1.7e-05
alloc,1000000,5000,rseq,2,1.9e-05,0.0,0.0004,0.0038,9.5,2e-06,1.9e-05
alloc,1000000,5000,rt_sigaction,2,1.5e-05,0.0,0.0004,0.003,7.5,2e-06,1.5e-05
alloc,1000000,5000,rt_sigprocmask,6,0.000458,0.04,0.0012,0.0916,76.33333333333333,6e-06,0.000458
alloc,1000000,5000,sched_yield,1,7.4e-05,0.01,0.0002,0.0148,74.0,1e-06,7.4e-05
alloc,1000000,5000,set_robust_list,2,1.3e-05,0.0,0.0004,0.0026,6.5,2e-06,1.3e-05
alloc,1000000,5000,set_tid_address,2,3.6e-05,0.0,0.0004,0.0072,18.0,2e-06,3.6e-05
alloc,1000000,5000,write,2,6e-05,0.0,0.0004,0.012,30.0,2e-06,6e-05
alloc,1000000,100000,brk,6,1.6e-05,0.0,6e-05,0.00016,2.6666666666666665,6e-06,1.6e-05
alloc,1000000,100000,clone3,2,1.7e-05,0.0,2e-05,0.00017,8.5,2e-06,1.7e-05
alloc,1000000,100000,close,10,4.2e-05,0.0,0.0001,0.00042,4.2,1e-05,4.2e-05
alloc,1000000,100000,execve,2,0.0,0.0,2e-05,0.0,0.0,2e-06,0.0
alloc,1000000,100000,faccessat,2,0.0,0.0,2e-05,0.0,0.0,2e-06,0.0
alloc,1000000,100000,fstat,12,0.001054,0.0,0.00012,0.01054,87.83333333333333,1.2e-05,0.001054
alloc,1000000,100000,futex,199992,52.141693000000004,199.95,1.99992,521.41693,260.71889375575023,0.199992,52.141693
alloc,1000000,100000,getrandom,2,8e-06,0.0,2e-05,8e-05,4.0,2e-06,8e-06
alloc,1000000,100000,ioctl,2,0.000314,0.0,2e-05,0.00314,157.0,2e-06,0.000314
alloc,1000000,100000,madvise,2,1e-05,0.0,2e-05,0.0001,5.0,2e-06,1e-05
alloc,1000000,100000,mmap,42,0.000335,0.0,0.00042,0.00335,7.976190476190476,4.2e-05,0.000335
alloc,1000000,100000,mprotect,20,0.000126,0.0,0.0002,0.00126,6.3,2e-05,0.000126
alloc,1000000,100000,munmap,20,0.006670000000000001,0.02,0.0002,0.06670000000000001,333.50000000000006,2e-05,0.006670000000000001
alloc,1000000,100000,openat,10,3.2e-05,0.0,0.0001,0.00032,3.2,1e-05,3.2e-05
alloc,1000000,100000,pread64,4,1.6e-05,0.0,4e-05,0.00016,4.0,4e-06,1.6e-05
alloc,1000000,100000,prlimit64,2,2e-05,0.0,2e-05,0.0002,10.0,2e-06,2e-05
alloc,1000000,100000,read,8,6.9e-05,0.0,8e-05,0.00069,8.625,8e-06,6.9e-05
alloc,1000000,100000,rseq,2,2.1e-05,0.0,2e-05,0.00021,10.5,2e-06,2.1e-05
alloc,1000000,100000,rt_sigaction,2,1.1e-05,0.0,2e-05,0.00011,5.5,2e-06,1.1e-05
alloc,1000000,100000,rt_sigprocmask,6,8.1e-05,0.0,6e-05,0.00081,13.5,6e-06,8.1e-05
alloc,1000000,100000,sched_yield,39,0.0049770000000000005,0.02,0.00039,0.04977000000000001,127.61538461538464,3.9e-05,0.0049770000000000005
alloc,1000000,100000,set_robust_list,2,6e-06,0.0,2e-05,6e-05,3.0,2e-06,6e-06
alloc,1000000,100000,set_tid_address,2,1e-05,0.0,2e-05,0.0001,5.0,2e-06,1e-05
alloc,1000000,100000,write,2,1.4e-05,0.0,2e-05,0.00014,7.0,2e-06,1.4e-05
alloc,5000000,100,brk,6,4e-05,0.14,0.06,0.4,6.666666666666667,1.2e-06,8e-06
alloc,5000000,100,clone3,2,0.00011099999999999999,0.4,0.02,1.1099999999999999,55.49999999999999,4e-07,2.2199999999999998e-05
alloc,5000000,100,close,10,2.6e-05,0.08,0.1,0.26,2.6,2e-06,5.2e-06
alloc,5000000,100,execve,2,0.0,0.0,0.02,0.0,0.0,4e-07,0.0
alloc,5000000,100,faccessat,2,0.0,0.0,0.02,0.0,0.0,4e-07,0.0
alloc,5000000,100,fstat,12,0.000117,0.42000000000000004,0.12,1.17,9.75,2.4e-06,2.34e-05
alloc,5000000,100,futex,207,0.052735000000000004,186.39,2.07,527.35,254.75845410628023,4.14e-05,0.010547
alloc,5000000,100,getrandom,2,6.3e-05,0.24000000000000002,0.02,0.63,31.5,4e-07,1.26e-05
alloc,5000000,100,ioctl,2,6.2e-05,0.24,0.02,0.62,31.0,4e-07,1.24e-05
alloc,5000000,100,madvise,2,2.9e-05,0.1,0.02,0.29,14.5,4e-07,5.8e-06
alloc,5000000,100,mmap,42,0.0008600000000000001,3.19,0.42,8.600000000000001,20.476190476190478,8.4e-06,0.00017200000000000003
alloc,5000000,100,mprotect,20,0.000338,1.2,0.2,3.38,16.9,4e-06,6.76e-05
alloc,5000000,100,munmap,20,0.0015639999999999999,5.4399999999999995,0.2,15.639999999999997,78.19999999999999,4e-06,0.00031279999999999996
alloc,5000000,100,openat,10,2.7e-05,0.09,0.1,0.27,2.7,2e-06,5.4e-06
alloc,5000000,100,pread64,4,0.0,0.0,0.04,0.0,0.0,8e-07,0.0
alloc,5000000,100,prlimit64,2,2.4e-05,0.08,0.02,0.24,12.0,4e-07,4.8e-06
alloc,5000000,100,read,8,2.1e-05,0.07,0.08,0.21,2.625,1.6e-06,4.2e-06
alloc,5000000,100,rseq,2,2.1000000000000002e-05,0.08,0.02,0.21000000000000005,10.500000000000002,4e-07,4.2000000000000004e-06
alloc,5000000,100,rt_sigaction,2,2.4e-05,0.08,0.02,0.24,12.0,4e-07,4.8e-06
alloc,5000000,100,rt_sigprocmask,6,0.000402,1.4,0.06,4.02,67.0,1.2e-06,8.04e-05
alloc,5000000,100,set_robust_list,2,2.8000000000000003e-05,0.1,0.02,0.28,14.000000000000002,4e-07,5.600000000000001e-06
alloc,5000000,100,set_tid_address,2,2.8000000000000003e-05,0.1,0.02,0.28,14.000000000000002,4e-07,5.600000000000001e-06
alloc,5000000,100,write,2,3.9e-05,0.13,0.02,0.39,19.5,4e-07,7.8e-06
alloc,5000000,5000,brk,6,4.5e-05,0.0,0.0012,0.009,7.5,1.2e-06,9e-06
alloc,5000000,5000,clone3,2,3.6e-05,0.0,0.0004,0.0072,18.0,4e-07,7.2e-06
alloc,5000000,5000,close,10,5e-05,0.0,0.002,0.01,5.0,2e-06,1e-05
alloc,5000000,5000,execve,2,0.0,0.0,0.0004,0.0,0.0,4e-07,0.0
alloc,5000000,5000,faccessat,2,0.0,0.0,0.0004,0.0,0.0,4e-07,0.0
alloc,5000000,5000,fstat,12,0.00040699999999999997,0.03,0.0024,0.0814,33.916666666666664,2.4e-06,8.14e-05
alloc,5000000,5000,futex,10006,2.505413,199.64,2.0012,501.0826,250.39106536078353,0.0020012,0.5010826
alloc,5000000,5000,getrandom,2,0.000114,0.01,0.0004,0.0228,57.0,4e-07,2.28e-05
alloc,5000000,5000,ioctl,2,0.000218,0.02,0.0004,0.0436,109.0,4e-07,4.36e-05
alloc,5000000,5000,madvise,2,2.1e-05,0.0,0.0004,0.0042,10.5,4e-07,4.2e-06
alloc,5000000,5000,mmap,42,0.000666,0.05,0.0084,0.1332,15.857142857142858,8.4e-06,0.0001332
alloc,5000000,5000,mprotect,20,0.000223,0.02,0.004,0.0446,11.15,4e-06,4.46e-05
alloc,5000000,5000,munmap,19,0.002339,0.18,0.0038,0.4678,123.10526315789474,3.8e-06,0.0004678
