run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_mixed/mixed4/proper/delay_50000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r2,lc_vs_mixed,mixed4,proper,50000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.8400267599999998,3.000028,3.000029,3.000029,3.000029,2.000019,0.37033146103493253
lc_vs_mixed/mixed4/proper/delay_50000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r2,lc_vs_mixed,mixed4,proper,50000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.80002638,3.000028,3.000029,3.000029,3.000029,2.000019,0.4040647452840003
lc_vs_mixed/mixed4/proper/delay_50000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r2,lc_vs_mixed,mixed4,proper,50000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.42019242,20.000189,21.550203399999997,22.00020751,22.000208,19.000179,0.7583619883391292
lc_vs_mixed/mixed4/proper/delay_50000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r3,lc_vs_mixed,mixed4,proper,50000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.24003054,3.000028,4.000038,4.000038,4.000038,2.000019,0.6246690722541541
lc_vs_mixed/mixed4/proper/delay_50000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r3,lc_vs_mixed,mixed4,proper,50000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.78002628,3.000028,3.000029,3.000029,3.000029,2.000018,0.4184558631483446
lc_vs_mixed/mixed4/proper/delay_50000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r3,lc_vs_mixed,mixed4,proper,50000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.92002746,3.000028,3.000029,5.020047689999997,6.000057,2.000018,0.6006856572359525
lc_vs_mixed/mixed4/proper/delay_50000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r3,lc_vs_mixed,mixed4,proper,50000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.4601927,20.000189,22.00020755,23.510221100000003,24.000226,19.000178,0.9940733743327176
lc_vs_mixed/mixed4/proper/delay_50000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r4,lc_vs_mixed,mixed4,proper,50000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.12002938,3.000028,4.000038,5.530051769999995,7.000065,2.000018,0.7182812172005457
lc_vs_mixed/mixed4/proper/delay_50000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r4,lc_vs_mixed,mixed4,proper,50000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.82002668,3.000028,3.000029,3.000029,3.000029,2.000018,0.3880916218531255
lc_vs_mixed/mixed4/proper/delay_50000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r4,lc_vs_mixed,mixed4,proper,50000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.84002668,3.000028,3.000029,3.000029,3.000029,2.000018,0.37033148087390955
lc_vs_mixed/mixed4/proper/delay_50000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r4,lc_vs_mixed,mixed4,proper,50000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.4201924,20.000189,21.000198,23.040217379999994,25.000236,19.000179,0.8827221949967257
lc_vs_mixed/mixed4/proper/delay_50000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r5,lc_vs_mixed,mixed4,proper,50000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.20003014,3.000028,4.000038,4.510043099999998,5.000048,2.000019,0.6060972711322832
lc_vs_mixed/mixed4/proper/delay_50000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r5,lc_vs_mixed,mixed4,proper,50000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.8800272,3.000028,3.000029,3.000029,3.000029,2.000019,0.3282637814527101
lc_vs_mixed/mixed4/proper/delay_50000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r5,lc_vs_mixed,mixed4,proper,50000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.76002616,3.000028,3.000029,3.000029,3.000029,2.000019,0.4314231750092662
lc_vs_mixed/mixed4/proper/delay_50000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r5,lc_vs_mixed,mixed4,proper,50000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.3001909,20.000188,21.000198,21.000198,21.000198,19.000178,0.6144576005640326
